State,Abbrv,Student Education Level,CoC,Gender,Count of Active STEM Students
RHODE ISLAND,RI,DOCTORATE,POLAND,MALE,1
RHODE ISLAND,RI,DOCTORATE,PORTUGAL,FEMALE,1
RHODE ISLAND,RI,DOCTORATE,PORTUGAL,MALE,1
RHODE ISLAND,RI,DOCTORATE,SOUTH KOREA,FEMALE,9
RHODE ISLAND,RI,DOCTORATE,SOUTH KOREA,MALE,13
RHODE ISLAND,RI,DOCTORATE,ROMANIA,MALE,2
RHODE ISLAND,RI,DOCTORATE,RUSSIA,MALE,2
RHODE ISLAND,RI,DOCTORATE,SAUDI ARABIA,FEMALE,3
RHODE ISLAND,RI,DOCTORATE,SAUDI ARABIA,MALE,3
RHODE ISLAND,RI,DOCTORATE,SINGAPORE,MALE,2
RHODE ISLAND,RI,DOCTORATE,SLOVAKIA,MALE,1
RHODE ISLAND,RI,DOCTORATE,SOUTH AFRICA,FEMALE,1
RHODE ISLAND,RI,DOCTORATE,SOUTH AFRICA,MALE,1
RHODE ISLAND,RI,DOCTORATE,SPAIN,FEMALE,1
RHODE ISLAND,RI,DOCTORATE,SRI LANKA,FEMALE,8
RHODE ISLAND,RI,DOCTORATE,SRI LANKA,MALE,8
RHODE ISLAND,RI,DOCTORATE,SURINAME,FEMALE,1
RHODE ISLAND,RI,DOCTORATE,TAIWAN,FEMALE,1
RHODE ISLAND,RI,DOCTORATE,TAIWAN,MALE,7
RHODE ISLAND,RI,DOCTORATE,TANZANIA,MALE,1
RHODE ISLAND,RI,DOCTORATE,THAILAND,MALE,1
RHODE ISLAND,RI,DOCTORATE,TURKEY,FEMALE,2
RHODE ISLAND,RI,DOCTORATE,TURKEY,MALE,10
RHODE ISLAND,RI,DOCTORATE,UKRAINE,FEMALE,1
RHODE ISLAND,RI,DOCTORATE,UNITED KINGDOM,FEMALE,2
RHODE ISLAND,RI,DOCTORATE,UNITED KINGDOM,MALE,2
RHODE ISLAND,RI,DOCTORATE,URUGUAY,MALE,1
RHODE ISLAND,RI,DOCTORATE,VENEZUELA,MALE,2
RHODE ISLAND,RI,DOCTORATE,VIETNAM,FEMALE,1
RHODE ISLAND,RI,DOCTORATE,ZAMBIA,MALE,1
RHODE ISLAND,RI,DOCTORATE,ZIMBABWE,FEMALE,1
RHODE ISLAND,RI,MASTER'S,AUSTRIA,MALE,1
RHODE ISLAND,RI,MASTER'S,"BAHAMAS, THE",MALE,2
RHODE ISLAND,RI,MASTER'S,BANGLADESH,FEMALE,2
RHODE ISLAND,RI,MASTER'S,BANGLADESH,MALE,2
RHODE ISLAND,RI,MASTER'S,BELGIUM,MALE,1
RHODE ISLAND,RI,MASTER'S,BRAZIL,FEMALE,3
RHODE ISLAND,RI,MASTER'S,BURMA,MALE,1
RHODE ISLAND,RI,MASTER'S,CAMBODIA,MALE,1
RHODE ISLAND,RI,MASTER'S,CANADA,FEMALE,10
RHODE ISLAND,RI,MASTER'S,CANADA,MALE,2
RHODE ISLAND,RI,MASTER'S,CHILE,FEMALE,1
RHODE ISLAND,RI,MASTER'S,CHILE,MALE,1
RHODE ISLAND,RI,MASTER'S,CHINA,FEMALE,233
RHODE ISLAND,RI,MASTER'S,CHINA,MALE,197
RHODE ISLAND,RI,MASTER'S,COLOMBIA,FEMALE,3
RHODE ISLAND,RI,MASTER'S,COSTA RICA,FEMALE,2
RHODE ISLAND,RI,MASTER'S,CZECH REPUBLIC,FEMALE,1
RHODE ISLAND,RI,MASTER'S,EGYPT,FEMALE,1
RHODE ISLAND,RI,MASTER'S,EGYPT,MALE,1
RHODE ISLAND,RI,MASTER'S,ETHIOPIA,FEMALE,3
RHODE ISLAND,RI,MASTER'S,FRANCE,MALE,1
RHODE ISLAND,RI,MASTER'S,GERMANY,FEMALE,1
RHODE ISLAND,RI,MASTER'S,GERMANY,MALE,1
RHODE ISLAND,RI,MASTER'S,GHANA,MALE,2
RHODE ISLAND,RI,MASTER'S,GREECE,FEMALE,1
RHODE ISLAND,RI,MASTER'S,GREECE,MALE,1
RHODE ISLAND,RI,MASTER'S,INDIA,FEMALE,86
RHODE ISLAND,RI,MASTER'S,INDIA,MALE,109
RHODE ISLAND,RI,MASTER'S,INDONESIA,MALE,1
RHODE ISLAND,RI,MASTER'S,IRAN,FEMALE,2
RHODE ISLAND,RI,MASTER'S,ISRAEL,MALE,1
RHODE ISLAND,RI,MASTER'S,ITALY,MALE,1
RHODE ISLAND,RI,MASTER'S,JAMAICA,MALE,1
RHODE ISLAND,RI,MASTER'S,JAPAN,FEMALE,2
RHODE ISLAND,RI,MASTER'S,JORDAN,MALE,1
RHODE ISLAND,RI,MASTER'S,KENYA,FEMALE,1
RHODE ISLAND,RI,MASTER'S,KENYA,MALE,2
RHODE ISLAND,RI,MASTER'S,KUWAIT,MALE,1
RHODE ISLAND,RI,MASTER'S,MALAYSIA,FEMALE,1
RHODE ISLAND,RI,MASTER'S,MEXICO,MALE,3
RHODE ISLAND,RI,MASTER'S,MONGOLIA,FEMALE,1
RHODE ISLAND,RI,MASTER'S,MOROCCO,FEMALE,1
RHODE ISLAND,RI,MASTER'S,MOROCCO,MALE,1
RHODE ISLAND,RI,MASTER'S,NEPAL,FEMALE,6
RHODE ISLAND,RI,MASTER'S,NEPAL,MALE,2
RHODE ISLAND,RI,MASTER'S,NEW ZEALAND,MALE,1
RHODE ISLAND,RI,MASTER'S,NIGERIA,FEMALE,1
RHODE ISLAND,RI,MASTER'S,NIGERIA,MALE,7
RHODE ISLAND,RI,MASTER'S,NORWAY,FEMALE,1
RHODE ISLAND,RI,MASTER'S,NORWAY,MALE,1
RHODE ISLAND,RI,MASTER'S,PAKISTAN,MALE,2
RHODE ISLAND,RI,MASTER'S,PERU,FEMALE,1
RHODE ISLAND,RI,MASTER'S,PERU,MALE,1
RHODE ISLAND,RI,MASTER'S,PHILIPPINES,MALE,1
RHODE ISLAND,RI,MASTER'S,POLAND,MALE,1
RHODE ISLAND,RI,MASTER'S,PORTUGAL,MALE,1
RHODE ISLAND,RI,MASTER'S,SOUTH KOREA,FEMALE,22
RHODE ISLAND,RI,MASTER'S,SOUTH KOREA,MALE,22
RHODE ISLAND,RI,MASTER'S,RUSSIA,FEMALE,1
RHODE ISLAND,RI,MASTER'S,SAUDI ARABIA,FEMALE,1
RHODE ISLAND,RI,MASTER'S,SAUDI ARABIA,MALE,2
RHODE ISLAND,RI,MASTER'S,SERBIA,MALE,1
RHODE ISLAND,RI,MASTER'S,SOUTH AFRICA,FEMALE,1
RHODE ISLAND,RI,MASTER'S,SPAIN,FEMALE,1
RHODE ISLAND,RI,MASTER'S,SYRIA,MALE,1
RHODE ISLAND,RI,MASTER'S,TAIWAN,FEMALE,5
RHODE ISLAND,RI,MASTER'S,TAIWAN,MALE,7
RHODE ISLAND,RI,MASTER'S,THAILAND,MALE,1
RHODE ISLAND,RI,MASTER'S,TURKEY,FEMALE,2
RHODE ISLAND,RI,MASTER'S,TURKEY,MALE,4
RHODE ISLAND,RI,MASTER'S,UKRAINE,FEMALE,1
RHODE ISLAND,RI,MASTER'S,UNITED KINGDOM,FEMALE,1
RHODE ISLAND,RI,MASTER'S,UNITED KINGDOM,MALE,2
RHODE ISLAND,RI,MASTER'S,UZBEKISTAN,MALE,1
RHODE ISLAND,RI,MASTER'S,VIETNAM,FEMALE,1
RHODE ISLAND,RI,OTHER,BRAZIL,MALE,1
SOUTH CAROLINA,SC,ASSOCIATE,ARGENTINA,MALE,1
SOUTH CAROLINA,SC,ASSOCIATE,BRAZIL,MALE,1
SOUTH CAROLINA,SC,ASSOCIATE,CANADA,FEMALE,1
SOUTH CAROLINA,SC,ASSOCIATE,CHINA,FEMALE,1
SOUTH CAROLINA,SC,ASSOCIATE,COLOMBIA,MALE,1
SOUTH CAROLINA,SC,ASSOCIATE,COSTA RICA,MALE,1
SOUTH CAROLINA,SC,ASSOCIATE,FRANCE,MALE,1
SOUTH CAROLINA,SC,ASSOCIATE,INDIA,FEMALE,1
SOUTH CAROLINA,SC,ASSOCIATE,INDIA,MALE,7
SOUTH CAROLINA,SC,ASSOCIATE,JORDAN,MALE,1
SOUTH CAROLINA,SC,ASSOCIATE,LAOS,MALE,1
SOUTH CAROLINA,SC,ASSOCIATE,MALAWI,MALE,1
SOUTH CAROLINA,SC,ASSOCIATE,MEXICO,MALE,1
SOUTH CAROLINA,SC,ASSOCIATE,URUGUAY,FEMALE,1
SOUTH CAROLINA,SC,ASSOCIATE,ZIMBABWE,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,AFGHANISTAN,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,ALBANIA,FEMALE,2
SOUTH CAROLINA,SC,BACHELOR'S,ARGENTINA,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,ARGENTINA,MALE,3
SOUTH CAROLINA,SC,BACHELOR'S,ARUBA,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,AUSTRALIA,FEMALE,2
SOUTH CAROLINA,SC,BACHELOR'S,AUSTRALIA,MALE,4
SOUTH CAROLINA,SC,BACHELOR'S,AUSTRIA,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,"BAHAMAS, THE",FEMALE,62
SOUTH CAROLINA,SC,BACHELOR'S,"BAHAMAS, THE",MALE,44
SOUTH CAROLINA,SC,BACHELOR'S,BANGLADESH,MALE,3
SOUTH CAROLINA,SC,BACHELOR'S,BARBADOS,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,BELGIUM,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,BELGIUM,MALE,2
SOUTH CAROLINA,SC,BACHELOR'S,BOSNIA AND HERZEGOVINA,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,BRAZIL,FEMALE,9
SOUTH CAROLINA,SC,BACHELOR'S,BRAZIL,MALE,6
SOUTH CAROLINA,SC,BACHELOR'S,BURMA,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,CAMBODIA,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,CAMEROON,FEMALE,2
SOUTH CAROLINA,SC,BACHELOR'S,CANADA,FEMALE,10
SOUTH CAROLINA,SC,BACHELOR'S,CANADA,MALE,11
SOUTH CAROLINA,SC,BACHELOR'S,CHILE,FEMALE,2
SOUTH CAROLINA,SC,BACHELOR'S,CHINA,FEMALE,12
SOUTH CAROLINA,SC,BACHELOR'S,CHINA,MALE,49
SOUTH CAROLINA,SC,BACHELOR'S,COLOMBIA,MALE,5
SOUTH CAROLINA,SC,BACHELOR'S,CONGO (KINSHASA),FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,COSTA RICA,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,COSTA RICA,MALE,3
SOUTH CAROLINA,SC,BACHELOR'S,COTE D'IVOIRE,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,CROATIA,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,CYPRUS,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,CZECH REPUBLIC,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,DOMINICA,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,DOMINICA,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,DOMINICAN REPUBLIC,FEMALE,2
SOUTH CAROLINA,SC,BACHELOR'S,DOMINICAN REPUBLIC,MALE,2
SOUTH CAROLINA,SC,BACHELOR'S,ECUADOR,MALE,2
SOUTH CAROLINA,SC,BACHELOR'S,EGYPT,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,ETHIOPIA,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,ETHIOPIA,MALE,4
SOUTH CAROLINA,SC,BACHELOR'S,FIJI,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,FRANCE,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,FRANCE,MALE,6
SOUTH CAROLINA,SC,BACHELOR'S,GEORGIA,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,GERMANY,FEMALE,5
SOUTH CAROLINA,SC,BACHELOR'S,GERMANY,MALE,7
SOUTH CAROLINA,SC,BACHELOR'S,GHANA,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,GHANA,MALE,5
SOUTH CAROLINA,SC,BACHELOR'S,GUATEMALA,FEMALE,2
SOUTH CAROLINA,SC,BACHELOR'S,GUYANA,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,HAITI,FEMALE,3
SOUTH CAROLINA,SC,BACHELOR'S,HAITI,MALE,4
SOUTH CAROLINA,SC,BACHELOR'S,HONDURAS,FEMALE,2
SOUTH CAROLINA,SC,BACHELOR'S,HONDURAS,MALE,4
SOUTH CAROLINA,SC,BACHELOR'S,INDIA,FEMALE,28
SOUTH CAROLINA,SC,BACHELOR'S,INDIA,MALE,34
SOUTH CAROLINA,SC,BACHELOR'S,INDONESIA,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,INDONESIA,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,IRELAND,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,ISRAEL,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,ISRAEL,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,ITALY,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,ITALY,MALE,3
SOUTH CAROLINA,SC,BACHELOR'S,JAMAICA,FEMALE,34
SOUTH CAROLINA,SC,BACHELOR'S,JAMAICA,MALE,12
SOUTH CAROLINA,SC,BACHELOR'S,JAPAN,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,KAZAKHSTAN,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,KENYA,FEMALE,2
SOUTH CAROLINA,SC,BACHELOR'S,KENYA,MALE,6
SOUTH CAROLINA,SC,BACHELOR'S,KUWAIT,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,KYRGYZSTAN,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,LEBANON,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,LEBANON,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,LIBERIA,MALE,2
SOUTH CAROLINA,SC,BACHELOR'S,MALAYSIA,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,MALAYSIA,MALE,3
SOUTH CAROLINA,SC,BACHELOR'S,MEXICO,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,MEXICO,MALE,4
SOUTH CAROLINA,SC,BACHELOR'S,MONGOLIA,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,MOROCCO,MALE,3
SOUTH CAROLINA,SC,BACHELOR'S,NEPAL,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,NEPAL,MALE,2
SOUTH CAROLINA,SC,BACHELOR'S,NETHERLANDS,FEMALE,6
SOUTH CAROLINA,SC,BACHELOR'S,NETHERLANDS,MALE,6
SOUTH CAROLINA,SC,BACHELOR'S,NEW ZEALAND,FEMALE,2
SOUTH CAROLINA,SC,BACHELOR'S,NEW ZEALAND,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,NIGERIA,FEMALE,14
SOUTH CAROLINA,SC,BACHELOR'S,NIGERIA,MALE,20
SOUTH CAROLINA,SC,BACHELOR'S,NORWAY,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,OMAN,FEMALE,4
SOUTH CAROLINA,SC,BACHELOR'S,OMAN,MALE,12
SOUTH CAROLINA,SC,BACHELOR'S,PAKISTAN,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,PANAMA,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,PERU,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,POLAND,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,POLAND,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,PORTUGAL,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,PORTUGAL,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,QATAR,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,SOUTH KOREA,FEMALE,7
SOUTH CAROLINA,SC,BACHELOR'S,SOUTH KOREA,MALE,8
SOUTH CAROLINA,SC,BACHELOR'S,ROMANIA,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,RUSSIA,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,RUSSIA,MALE,2
SOUTH CAROLINA,SC,BACHELOR'S,RWANDA,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,SAINT LUCIA,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,SAUDI ARABIA,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,SAUDI ARABIA,MALE,29
SOUTH CAROLINA,SC,BACHELOR'S,SERBIA,FEMALE,2
SOUTH CAROLINA,SC,BACHELOR'S,SERBIA,MALE,2
SOUTH CAROLINA,SC,BACHELOR'S,SLOVENIA,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,SOUTH AFRICA,FEMALE,4
SOUTH CAROLINA,SC,BACHELOR'S,SOUTH AFRICA,MALE,2
SOUTH CAROLINA,SC,BACHELOR'S,SPAIN,FEMALE,2
SOUTH CAROLINA,SC,BACHELOR'S,SPAIN,MALE,7
SOUTH CAROLINA,SC,BACHELOR'S,SWEDEN,FEMALE,3
SOUTH CAROLINA,SC,BACHELOR'S,SWEDEN,MALE,3
SOUTH CAROLINA,SC,BACHELOR'S,SWITZERLAND,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,TAIWAN,FEMALE,6
SOUTH CAROLINA,SC,BACHELOR'S,TAIWAN,MALE,10
SOUTH CAROLINA,SC,BACHELOR'S,TANZANIA,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,THAILAND,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,THAILAND,MALE,3
SOUTH CAROLINA,SC,BACHELOR'S,TRINIDAD AND TOBAGO,FEMALE,3
SOUTH CAROLINA,SC,BACHELOR'S,UGANDA,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,UKRAINE,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,UNITED ARAB EMIRATES,MALE,3
SOUTH CAROLINA,SC,BACHELOR'S,UNITED KINGDOM,FEMALE,3
SOUTH CAROLINA,SC,BACHELOR'S,UNITED KINGDOM,MALE,2
SOUTH CAROLINA,SC,BACHELOR'S,VENEZUELA,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,VENEZUELA,MALE,1
SOUTH CAROLINA,SC,BACHELOR'S,VIETNAM,FEMALE,3
SOUTH CAROLINA,SC,BACHELOR'S,VIETNAM,MALE,4
SOUTH CAROLINA,SC,BACHELOR'S,ZAMBIA,FEMALE,1
SOUTH CAROLINA,SC,BACHELOR'S,ZIMBABWE,FEMALE,2
SOUTH CAROLINA,SC,BACHELOR'S,ZIMBABWE,MALE,6
SOUTH CAROLINA,SC,DOCTORATE,AFGHANISTAN,MALE,3
SOUTH CAROLINA,SC,DOCTORATE,ANGOLA,MALE,1
SOUTH CAROLINA,SC,DOCTORATE,ARGENTINA,FEMALE,1
SOUTH CAROLINA,SC,DOCTORATE,ARMENIA,FEMALE,1
SOUTH CAROLINA,SC,DOCTORATE,AUSTRIA,MALE,1
SOUTH CAROLINA,SC,DOCTORATE,AZERBAIJAN,MALE,1
SOUTH CAROLINA,SC,DOCTORATE,BANGLADESH,FEMALE,21
SOUTH CAROLINA,SC,DOCTORATE,BANGLADESH,MALE,82
SOUTH CAROLINA,SC,DOCTORATE,BELIZE,FEMALE,1
SOUTH CAROLINA,SC,DOCTORATE,BRAZIL,FEMALE,3
SOUTH CAROLINA,SC,DOCTORATE,BRAZIL,MALE,6
SOUTH CAROLINA,SC,DOCTORATE,CAMEROON,FEMALE,1
SOUTH CAROLINA,SC,DOCTORATE,CANADA,FEMALE,3
SOUTH CAROLINA,SC,DOCTORATE,CANADA,MALE,1
SOUTH CAROLINA,SC,DOCTORATE,CHINA,FEMALE,136
SOUTH CAROLINA,SC,DOCTORATE,CHINA,MALE,234
SOUTH CAROLINA,SC,DOCTORATE,COLOMBIA,FEMALE,9
SOUTH CAROLINA,SC,DOCTORATE,COLOMBIA,MALE,6
SOUTH CAROLINA,SC,DOCTORATE,COMOROS,FEMALE,1
SOUTH CAROLINA,SC,DOCTORATE,COSTA RICA,FEMALE,1
SOUTH CAROLINA,SC,DOCTORATE,CZECH REPUBLIC,FEMALE,1
SOUTH CAROLINA,SC,DOCTORATE,DOMINICA,FEMALE,1
SOUTH CAROLINA,SC,DOCTORATE,EGYPT,FEMALE,2
SOUTH CAROLINA,SC,DOCTORATE,EGYPT,MALE,5
SOUTH CAROLINA,SC,DOCTORATE,EL SALVADOR,MALE,1
SOUTH CAROLINA,SC,DOCTORATE,ETHIOPIA,FEMALE,1
SOUTH CAROLINA,SC,DOCTORATE,ETHIOPIA,MALE,3
SOUTH CAROLINA,SC,DOCTORATE,FRANCE,FEMALE,1
SOUTH CAROLINA,SC,DOCTORATE,GHANA,FEMALE,1
SOUTH CAROLINA,SC,DOCTORATE,GHANA,MALE,13
SOUTH CAROLINA,SC,DOCTORATE,GREECE,MALE,4
SOUTH CAROLINA,SC,DOCTORATE,HAITI,FEMALE,1
SOUTH CAROLINA,SC,DOCTORATE,HONG KONG,MALE,1
SOUTH CAROLINA,SC,DOCTORATE,INDIA,FEMALE,77
SOUTH CAROLINA,SC,DOCTORATE,INDIA,MALE,159
SOUTH CAROLINA,SC,DOCTORATE,INDONESIA,MALE,1
SOUTH CAROLINA,SC,DOCTORATE,IRAN,FEMALE,36
SOUTH CAROLINA,SC,DOCTORATE,IRAN,MALE,49
SOUTH CAROLINA,SC,DOCTORATE,ITALY,FEMALE,5
SOUTH CAROLINA,SC,DOCTORATE,ITALY,MALE,3
SOUTH CAROLINA,SC,DOCTORATE,JAMAICA,FEMALE,1
SOUTH CAROLINA,SC,DOCTORATE,JAMAICA,MALE,1
SOUTH CAROLINA,SC,DOCTORATE,JAPAN,MALE,1
SOUTH CAROLINA,SC,DOCTORATE,JORDAN,FEMALE,1
SOUTH CAROLINA,SC,DOCTORATE,JORDAN,MALE,3
SOUTH CAROLINA,SC,DOCTORATE,KENYA,FEMALE,1
SOUTH CAROLINA,SC,DOCTORATE,KENYA,MALE,3
SOUTH CAROLINA,SC,DOCTORATE,LATVIA,MALE,1
SOUTH CAROLINA,SC,DOCTORATE,LEBANON,MALE,10
SOUTH CAROLINA,SC,DOCTORATE,LIBYA,MALE,3
SOUTH CAROLINA,SC,DOCTORATE,LITHUANIA,MALE,1
SOUTH CAROLINA,SC,DOCTORATE,MADAGASCAR,FEMALE,3
SOUTH CAROLINA,SC,DOCTORATE,MADAGASCAR,MALE,1
SOUTH CAROLINA,SC,DOCTORATE,MALAYSIA,FEMALE,1
SOUTH CAROLINA,SC,DOCTORATE,MALAYSIA,MALE,1
SOUTH CAROLINA,SC,DOCTORATE,MEXICO,FEMALE,2
SOUTH CAROLINA,SC,DOCTORATE,MEXICO,MALE,1
SOUTH CAROLINA,SC,DOCTORATE,NEPAL,FEMALE,7
SOUTH CAROLINA,SC,DOCTORATE,NEPAL,MALE,39
SOUTH CAROLINA,SC,DOCTORATE,NETHERLANDS,MALE,2
SOUTH CAROLINA,SC,DOCTORATE,NEW ZEALAND,FEMALE,1
SOUTH CAROLINA,SC,DOCTORATE,NIGERIA,FEMALE,6
SOUTH CAROLINA,SC,DOCTORATE,NIGERIA,MALE,30
SOUTH CAROLINA,SC,DOCTORATE,OMAN,MALE,2
SOUTH CAROLINA,SC,DOCTORATE,PAKISTAN,FEMALE,2
SOUTH CAROLINA,SC,DOCTORATE,PAKISTAN,MALE,4
SOUTH CAROLINA,SC,DOCTORATE,PARAGUAY,MALE,1
SOUTH CAROLINA,SC,DOCTORATE,PERU,MALE,1
SOUTH CAROLINA,SC,DOCTORATE,PHILIPPINES,FEMALE,2
SOUTH CAROLINA,SC,DOCTORATE,PHILIPPINES,MALE,3
SOUTH CAROLINA,SC,DOCTORATE,POLAND,MALE,1
SOUTH CAROLINA,SC,DOCTORATE,SOUTH KOREA,FEMALE,9
SOUTH CAROLINA,SC,DOCTORATE,SOUTH KOREA,MALE,12
SOUTH CAROLINA,SC,DOCTORATE,RUSSIA,FEMALE,2
SOUTH CAROLINA,SC,DOCTORATE,RUSSIA,MALE,2
SOUTH CAROLINA,SC,DOCTORATE,RWANDA,MALE,1
SOUTH CAROLINA,SC,DOCTORATE,SAINT KITTS AND NEVIS,FEMALE,2
SOUTH CAROLINA,SC,DOCTORATE,SAUDI ARABIA,FEMALE,3
SOUTH CAROLINA,SC,DOCTORATE,SAUDI ARABIA,MALE,8
SOUTH CAROLINA,SC,DOCTORATE,SENEGAL,FEMALE,1
SOUTH CAROLINA,SC,DOCTORATE,SERBIA,FEMALE,1
SOUTH CAROLINA,SC,DOCTORATE,SINGAPORE,FEMALE,1
SOUTH CAROLINA,SC,DOCTORATE,SINGAPORE,MALE,1
SOUTH CAROLINA,SC,DOCTORATE,SPAIN,FEMALE,3
SOUTH CAROLINA,SC,DOCTORATE,SPAIN,MALE,2
SOUTH CAROLINA,SC,DOCTORATE,SRI LANKA,FEMALE,30
SOUTH CAROLINA,SC,DOCTORATE,SRI LANKA,MALE,19
SOUTH CAROLINA,SC,DOCTORATE,SYRIA,MALE,1
SOUTH CAROLINA,SC,DOCTORATE,TAIWAN,MALE,11
SOUTH CAROLINA,SC,DOCTORATE,TANZANIA,MALE,1
SOUTH CAROLINA,SC,DOCTORATE,THAILAND,FEMALE,4
SOUTH CAROLINA,SC,DOCTORATE,THAILAND,MALE,7
SOUTH CAROLINA,SC,DOCTORATE,TUNISIA,MALE,1
SOUTH CAROLINA,SC,DOCTORATE,TURKEY,FEMALE,9
SOUTH CAROLINA,SC,DOCTORATE,TURKEY,MALE,5
SOUTH CAROLINA,SC,DOCTORATE,UGANDA,MALE,1
SOUTH CAROLINA,SC,DOCTORATE,UKRAINE,MALE,3
SOUTH CAROLINA,SC,DOCTORATE,UNITED KINGDOM,MALE,1
SOUTH CAROLINA,SC,DOCTORATE,VENEZUELA,MALE,1
SOUTH CAROLINA,SC,DOCTORATE,VIETNAM,FEMALE,3
SOUTH CAROLINA,SC,DOCTORATE,VIETNAM,MALE,2
SOUTH CAROLINA,SC,MASTER'S,ALBANIA,FEMALE,1
SOUTH CAROLINA,SC,MASTER'S,ARGENTINA,MALE,2
SOUTH CAROLINA,SC,MASTER'S,AUSTRALIA,FEMALE,1
SOUTH CAROLINA,SC,MASTER'S,BANGLADESH,FEMALE,7
SOUTH CAROLINA,SC,MASTER'S,BANGLADESH,MALE,7
SOUTH CAROLINA,SC,MASTER'S,BRAZIL,FEMALE,2
SOUTH CAROLINA,SC,MASTER'S,BRAZIL,MALE,3
SOUTH CAROLINA,SC,MASTER'S,CAMBODIA,MALE,1
SOUTH CAROLINA,SC,MASTER'S,CANADA,FEMALE,1
SOUTH CAROLINA,SC,MASTER'S,CANADA,MALE,2
SOUTH CAROLINA,SC,MASTER'S,CHILE,MALE,1
SOUTH CAROLINA,SC,MASTER'S,CHINA,FEMALE,50
SOUTH CAROLINA,SC,MASTER'S,CHINA,MALE,55
SOUTH CAROLINA,SC,MASTER'S,COLOMBIA,FEMALE,3
SOUTH CAROLINA,SC,MASTER'S,COLOMBIA,MALE,5
SOUTH CAROLINA,SC,MASTER'S,CONGO (KINSHASA),MALE,2
SOUTH CAROLINA,SC,MASTER'S,COSTA RICA,MALE,2
SOUTH CAROLINA,SC,MASTER'S,COTE D'IVOIRE,FEMALE,1
SOUTH CAROLINA,SC,MASTER'S,CROATIA,FEMALE,1
